Sample	Acidaminococcaceae	Actinomycetaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Atopobiaceae	Bacillaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Campylobacteraceae	Carnobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Corynebacteriales_unclassified	Debaryomycetaceae	Dermabacteraceae	Desulfovibrionaceae	Dysgonamonadaceae	Eggerthellaceae	Enterobacterales_unclassified	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Hafniaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Malasseziaceae	Micrococcaceae	Moraxellaceae	Morganellaceae	Mycoplasmataceae	Neisseriaceae	Odoribacteraceae	Oscillospiraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Saccharomycetaceae	Selenomonadaceae	Sphingobacteriaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Veillonellaceae	Xanthomonadaceae	Yersiniaceae
SRR3132321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42473	0	0	0	0	0	0	0	0	0	0	0	0.07487	80.84235	0	0	0	0	0	0	0	0.07895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11264	0	0	0	0	0	0	0	18.46646	0	0	0	0	0	0
SRR3132323	0	4.5584	0	0	0	0	0	0	0	0	52.90912	0	0	0	0	0	1.62475	0	0	0	0	0	0	0	0	0	0	5.17924	7.35898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.92398	0.30139	0	0	0	0	0	0	9.13194	0	0	0	0.08359	0.95292	0	0	5.9757	0	0
SRR3132325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.64848	6.76433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58719	0	0
SRR3132327	0	0	0	0	0	0	0	0	70.20819	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01298	0	0	0	0	10.26559	5.86429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01096	0	0	13.59485	0	0.00828	0	0	0	0	0	0.03487	0	0	0	0	0	0
SRR3132329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.99372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628	0	0	0	0	0
SRR3132331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34876	64.87064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01298	0	0	0	0	0	10.99572	0	0	0	0	0	0	0	3.67406	0	0	0	17.09784	0	0
SRR3132333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10799	0	0	0	0	0	0	0	0	0	0	0	81.00603	9.62375	0	0.59517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12847	0	0	0	0	0	0	0	0	0	0	0	2.46763	0	0	3.82241	0	1.24857
SRR3132335	0	0	0	0	0	0	0	0	0	0	1.98407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.56171	85.00254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11116	0	0	0	0	0	0	0	1.13935	0	0	0	0.20118	0	0
SRR3132337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60777	0	0	0	0	0	99.09996	0.29227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132339	0	0	0	0	0	0	0	0	0	0	70.77294	0	0	0	0	0	0	0	0	0	0	0	0.25077	0	0	0	0	7.13336	7.68307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59419	0	0	0	0	0	12.84981	0	0	0	0	0	0	0	0.71585	0	0	0	0	0	0
SRR3132341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00598	0	0	0	0	0	0	0	0	99.99402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51778	0	0	0	0.18352	0	0	0	0	0	0	0	34.20449	42.33548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78348	0	0	0	0	0	0.48739	0	0	0	0	0	0	0	0	0	0	0	20.48787	0	0
SRR3132345	0	0	0	0	0	0	0	0	59.70091	0	8.86179	0	0	0	0	0.22385	0	0	0	0	0	0	0	0	0	0	0	12.45479	1.70093	0	0	0.08452	0	0	0	4.96681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31249	0	0	0	0	0	0	0	0	0	0	0	1.16635	0	10.52756	0	0	0
SRR3132347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71918	0	0	0	0.02276	0	0	0	0	0	0	0	67.95038	19.37742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00954	4.01439	0	0	7.87585	0	0.03047	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.94905	67.68359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.36736
SRR3132351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
SRR3132353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.69709	0.30291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132355	0	0	0	0	0	0	0	0	0	0	0.25501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.20922	1.88963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33244	0	0	0	0	0	0	0	0.3137	0	0	0	0	0	0
SRR3132357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.55297	1.22118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03818	0	0	0	0	0	0	0	0	0.18766	0	0	0	0	0
SRR3132359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132361	0	0	0	0	0	0	0	0	0.55549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.83033	32.13601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132363	0	1.58555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.65134	14.16778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41647	0	0.01287	0	0	0	0	0	0.16599	0	0	0	0	0	0
SRR3132365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132367	0	13.49209	0	0	0	0	0	0	0	0	27.47449	0	0	0	0	0.25309	0	0	0	0.0846	0.1132	0	0	0	0	2.40533	0	28.76341	11.24956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36935	0.66412	0.03556	0	0	0.12407	0	0	0	0	0	0	0	0.29908	1.10098	0	0	12.57107	0	0
SRR3132369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89964	0	0	0	0.11103	0	0	4.80247	0	0	0	0	66.10094	3.16014	0	0	0	0	0	0	0	14.06507	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11649	0	0	0	0	0	0	0	0	0	0	7.70212	0.04209	0	0	0	0	0
SRR3132371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90969	0	0	0	0	0	0	0	0	0	0	0	60.12504	0.14811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10953	11.93213	0	0	25.7755	0	0
SRR3132373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.50147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49853	0	0	0	0	0	0
SRR3132375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.48648	19.53007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88641	0	0	0	0.09704	0	0
SRR3132377	0	3.5011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.39647	49.06614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73115	0	0
SRR3132379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33982	79.49701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.15689	0.00627	0	0	0	0	0
SRR3132381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16997	0	0	0	0	0	0	0	0	0	0	0	66.59474	17.77249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68404	0	0	0	0	0	0	0	0	0	0	0	8.77877	0	0	0	0	0
SRR3132383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.70435	0	0	0	0	0	0	0	0	3.29565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23774	0	0	0	0	0	0	82.73278	13.90815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12133	0	0	0	0	0	0
SRR3132387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.5573	44.43931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339	0	0	0	0	0
SRR3132389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.00255	4.03116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9663	0	0	0	0	0
SRR3132391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75738	28.56678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57032	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07533	0	0	0	61.03019	0	0
SRR3132393	0	0.02392	0	0	0	0	0	0	0	0	0	0	0	0	0	28.23391	0	0	0	0	0	0	0	0	0	0	0	0.22517	0.05097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95464	0	0	0	0	0	0	0	1.06504	58.83239	0	0	10.61397	0	0
SRR3132395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.31667	0	0	0	0.06596	0	0	0	0	0	0	0	72.85066	0.6477	0	0	0	0	0	0	0	5.45136	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45216	0	0	0.0847	0	0	0	0	0	0	0	4.72654	0.40425	0	0	0	0	0
SRR3132397	0	0	0	0	0	0	0	0	25.39089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.42045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05122	0	0	0	0	0	1.13743
SRR3132399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05024	0	0	0	0.12663	0	0	0	0	0	0	0	82.81652	11.75615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04078	2.61178	0	0	1.59789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.25552	0.34468	0	0	0	0	0	0	0	0	0	0	0	0	3.3998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132403	0	23.18985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21909	0	0	0	0.68576	0	0	0	0	0	0	0	0	53.02444	0	0	0	0	0	0	0	0	0	0	0.04204	0	0	0	0	0	0	0	0	0	3.91856	0	0	0	14.77589	0	0	0	0	0	0	0	0.02148	0	0	0	4.1229	0	0
SRR3132405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.68371	0.75828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.55801	0	0	0	0	0
SRR3132407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.84438	9.15562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.48116	18.51884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32634	0	0	0	0	0	0	0	60.98603	37.16667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44154	0	0	0	1.07942	0	0
SRR3132413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69345	0	0	0	0	0	0	0	0	0	0	0	66.06875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11441	2.41333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.71005	0	0
SRR3132415	0	20.88075	0	0	0	0.00205	0	0.02751	0	0	0	0.0144	0	0	0	0.84137	0	0	0	0	0	0	0	0	0	0	0	24.3564	28.08497	0	0	0	0	0.05551	0	0	0.0751	0	0	0	0	0	0	0	0	0	0	0.08257	0	0.0061	0.11875	0	0	12.60206	0	0	0	0	0	0	0	0	0.33411	0	0	12.51835	0	0
SRR3132417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.95598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6914	0	0	0	0	0	0	0	2.35261	0	0	0	0	0	0
SRR3132419	0	0	0	0	0	0	0	0	0	0	60.30636	0	0	0	0	0	0	0	0	0	0	0	0.47466	0	0	0	0	22.71832	5.48637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.45947	0	0	0	0	0	0	0	0.55483	0	0	0	0	0	0
SRR3132421	0	0	0	0	0	0	0	0	0	0	12.81061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.66557	10.69699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02495	0.80188	0	0	0	0	0
SRR3132423	0	19.82034	0	0	0	0	0	0	0	0	6.50321	0	0	0	0	0.4643	0	0	0	0	0	0	0	0	0	0	0	19.68495	1.54272	0	0	0	0	0	0	0	0.87154	0	0	0	0	0	0	0	0	0	0	0	0	0.86975	0.03567	0	0	0	0	0	0	0	0	0	0	0	29.13111	0	0	21.0764	0	0
SRR3132425	0	2.37685	0	0	0	0	0	0	0	0	46.60847	0	0	0	0	0	0.06593	0	0	0.02681	0	0	0	0	0	0	0	13.2111	3.28095	0	0	0	0	0	0	0	0	0	0	0.00133	0	0	0	0	0	0	0	0	0	7.77398	0.23653	0	0	0.10694	0	0	0	25.53726	0	0	0	0.17995	0.53362	0	0	0.06029	0	0
SRR3132427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16377	0	0	0	0	39.38313	0	0	0	0	0	0	0	0	7.98638	0	0	0	0	0	0	0	0	0	0	1.55386	0	0	0	0	0	34.90493	0	0	0	0	0	0	0	15.00793	0	0	0	0	0	0
SRR3132429	0	0	0	0	0	0	0	0	0	0	3.08351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.81492	40.10157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132431	0	0	0	0	0	0	0	0	0.19885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.80115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61361	0	0	0	0	0	0	0	0	0	0	0	24.31132	7.46836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.23519	0	0	0	0	0	0	0	0.06938	0.00112	0	0	44.30102	0	0
SRR3132435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.96129	0	0	0	0	0	0
SRR3132437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.67602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27277	0.05121	0	0	0	0	0
SRR3132439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.63893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36107	0	0	0	0	0	0
SRR3132443	0	0	0	0	0	0	0	0	68.61905	0	6.28229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56585	1.12917	0	0	0	0	0	0	2.38746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11692	0	0	0	0	0	0	0	0	0	0	0	0.34862	0	15.35453	0.03589	0	0.16022
SRR3132445	0	0	0	0	0	0	0	0	61.00202	0	0	0	0	0	0	0	0	0	0	0	0	0.02871	0	0	0	0	0	38.61627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353
SRR3132447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.839	0	0	0	0	0	0	0.01269	0	0	0	0	49.80313	0.56837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32052	15.81064	0	0	31.64565	0	0
SRR3132449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.09918	3.44913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45169	0	0	0	0	0	0
SRR3132451	0	0	0	0	0	0	0	0	0	0	40.8912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.38332	1.72548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.98291	1.01709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.75919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24081	0	0
SRR3132459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
SRR3132461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.54123	40.45877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132463	0	0.08079	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11716	0	0	0	0	0	0	0	0	0	0	0	85.85567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10948	0	0	0	0	0	0.00413	0	0	0	0	0	0	0	0.52108	0	0	0	13.31169	0	0
SRR3132465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78404	0	0	0	0.60417	0	0	0	0	0	0	0	85.74626	1.31253	0	5.08605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02438	0	0	0	0	0	0.23507	0.17236	0	0	1.03512	0	0
SRR3132467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73115	67.06252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.98041	0	0	0	0	0	0	0	2.89673	0	0	0	11.32918	0	0
SRR3132469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13696	0	0	0	0.05718	0	0	0	0	0	0	0	12.19487	14.16033	0	0	0	0	0	0	40.28862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05621	0	0	0	0	0	0	0	0.25288	0	0	0	32.85295	0	0
SRR3132471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.41648	8.30988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.11327	0	0	0	0	0	1.99337	0.16701	0	0	0	0	0
SRR3132473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.68186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31814	0	0
SRR3132475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.03764	19.47391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7364	0	0	0	0	0	0	0	0	0	0	0	19.75204	0	0
SRR3132477	0	0.00797	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96092	0	0	0	0	0	0	0	0	0	0	0	49.17923	33.2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2589	0	0	0	1.66099	0	0	0	0	0	1.79688	0	0	0	0	0	0	0	0.06807	0	0	0	12.83094	0	0
SRR3132479	0	0	0	0	0	0	0	0	61.76044	0	0	0	0	0	0	0	0	0	0	0	0	0.03372	0	0	0	0	0	38.20584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132481	0	0.22859	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69199	0	0	0	0	0	0	0	0	0	0	0	0	72.13235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19611	0	0	0	0	0	0	0	0	21.63482	1.11613	0	0	0	0	0
SRR3132483	0	0.01441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.0749	2.65896	8.11864	0	0	0	0.11622	0	0	0	0	0	0	0	0	0	1.11538	0	0	0	0.14164	0	0	0	0	0	0.96131	0	0	0	0	0	0	0	0.00119	2.2717	0	0	15.52564	0	0
SRR3132485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3132487	0	0.01391	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77958	0	0	0	0.02424	0	0	0	0	0	0	0	60.4596	11.5346	0	5.53127	0	0	0	0	0	0	0	0	0	0	0.42543	0	0	0	0	0	0	0	0	0.6384	0	0	0	0	0	0	0	0	0	0	0	6.26832	0	0	8.07885	0	3.2458
SRR3132489	0	0.24273	0	0	0	0	0	0	0	0	26.82365	0	0	0	0	0.12117	0	0	0	0	0	0	0	0	0	0	0	21.45937	2.27893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86301	0	0	0	0	0	0	6.33765	0	0	0	0.53905	7.96406	0	0	33.37037	0	0
